"","GEO_ID","NAME","education","gini","med_income","poverty","county","state","hiv_rate","cluster","county_long"
"1751","0500000US32007","Elko County, Nevada",88.9,0.418,82462,11.9,"Elko","Nevada",73,3,"Elko County"
"1752","0500000US32009","Esmeralda County, Nevada",80.2,0.4574,31667,13.2,"Esmeralda","Nevada",7,4,"Esmeralda County"
"1753","0500000US32011","Eureka County, Nevada",95.1,0.3683,68307,18.3,"Eureka","Nevada",12,1,"Eureka County"
"1754","0500000US32013","Humboldt County, Nevada",86,0.4541,70315,14.7,"Humboldt","Nevada",77,2,"Humboldt County"
"1755","0500000US32015","Lander County, Nevada",88.1,0.4173,92543,11.6,"Lander","Nevada",4,3,"Lander County"
"1756","0500000US32017","Lincoln County, Nevada",86.8,0.3663,62164,5.4,"Lincoln","Nevada",0,1,"Lincoln County"
"1757","0500000US32019","Lyon County, Nevada",86.6,0.4171,63952,10.2,"Lyon","Nevada",106,1,"Lyon County"
"1758","0500000US32021","Mineral County, Nevada",88.8,0.4418,43009,20.8,"Mineral","Nevada",11,2,"Mineral County"
"1759","0500000US32023","Nye County, Nevada",86.5,0.4258,52570,16.5,"Nye","Nevada",191,1,"Nye County"
"1760","0500000US32027","Pershing County, Nevada",84.1,0.3821,62841,9.6,"Pershing","Nevada",101,1,"Pershing County"
"1761","0500000US32029","Storey County, Nevada",94,0.4752,66713,9.2,"Storey","Nevada",9,2,"Storey County"
"1762","0500000US32031","Washoe County, Nevada",88.5,0.4626,74292,10.9,"Washoe","Nevada",266,2,"Washoe County"
"1763","0500000US32033","White Pine County, Nevada",90.5,0.4262,63590,12.4,"White Pine","Nevada",317,1,"White Pine County"
"1764","0500000US32510","Carson City, Nevada",87.7,0.4564,62217,10,"Carson City","Nevada",391,2,"Carson City"
"1765","0500000US33001","Belknap County, New Hampshire",93.5,0.4309,75035,8.7,"Belknap","New Hampshire",48,3,"Belknap County"
"1766","0500000US33003","Carroll County, New Hampshire",95.1,0.4779,70873,8.7,"Carroll","New Hampshire",41,2,"Carroll County"
"1767","0500000US33005","Cheshire County, New Hampshire",93.7,0.4256,69360,9.1,"Cheshire","New Hampshire",49,1,"Cheshire County"
"1768","0500000US33007","Coos County, New Hampshire",89.2,0.4286,52054,11.7,"Coos","New Hampshire",47,1,"Coos County"
"1769","0500000US33009","Grafton County, New Hampshire",93,0.49,73755,10.3,"Grafton","New Hampshire",43,2,"Grafton County"
"1770","0500000US33011","Hillsborough County, New Hampshire",92.9,0.4303,86930,7.4,"Hillsborough","New Hampshire",80,3,"Hillsborough County"
"1771","0500000US33013","Merrimack County, New Hampshire",93.2,0.4278,82457,6.6,"Merrimack","New Hampshire",83,3,"Merrimack County"
"1772","0500000US33015","Rockingham County, New Hampshire",95.5,0.4248,101683,4.6,"Rockingham","New Hampshire",54,3,"Rockingham County"
"1773","0500000US33017","Strafford County, New Hampshire",93.8,0.4301,76560,9,"Strafford","New Hampshire",64,3,"Strafford County"
"1774","0500000US33019","Sullivan County, New Hampshire",90.7,0.471,64587,11.2,"Sullivan","New Hampshire",42,2,"Sullivan County"
"1775","0500000US34001","Atlantic County, New Jersey",87.8,0.4813,66473,13.5,"Atlantic","New Jersey",516,2,"Atlantic County"
"1776","0500000US34003","Bergen County, New Jersey",92.9,0.4761,109497,6.4,"Bergen","New Jersey",230,3,"Bergen County"
"1777","0500000US34005","Burlington County, New Jersey",94,0.43,95935,5.9,"Burlington","New Jersey",246,3,"Burlington County"
"1778","0500000US34007","Camden County, New Jersey",89.2,0.4716,75485,12.3,"Camden","New Jersey",408,2,"Camden County"
"1779","0500000US34009","Cape May County, New Jersey",94,0.475,76237,9.9,"Cape May","New Jersey",216,3,"Cape May County"
"1780","0500000US34011","Cumberland County, New Jersey",80.8,0.5004,58397,16,"Cumberland","New Jersey",504,4,"Cumberland County"
"1781","0500000US34013","Essex County, New Jersey",86.7,0.5483,67826,15.3,"Essex","New Jersey",1251,2,"Essex County"
"1782","0500000US34015","Gloucester County, New Jersey",93.7,0.4164,93208,7,"Gloucester","New Jersey",167,3,"Gloucester County"
"1783","0500000US34017","Hudson County, New Jersey",86.8,0.5006,79795,14.2,"Hudson","New Jersey",829,2,"Hudson County"
"1784","0500000US34019","Hunterdon County, New Jersey",95.7,0.4364,123373,3.9,"Hunterdon","New Jersey",177,3,"Hunterdon County"
"1785","0500000US34021","Mercer County, New Jersey",89.6,0.5036,85687,11.1,"Mercer","New Jersey",463,3,"Mercer County"
"1786","0500000US34023","Middlesex County, New Jersey",89.9,0.4304,96883,8.7,"Middlesex","New Jersey",300,3,"Middlesex County"
"1787","0500000US34025","Monmouth County, New Jersey",94.1,0.4737,110356,6.5,"Monmouth","New Jersey",312,3,"Monmouth County"
"1788","0500000US34027","Morris County, New Jersey",94.6,0.4538,123727,4.8,"Morris","New Jersey",184,3,"Morris County"
"1789","0500000US34029","Ocean County, New Jersey",92.8,0.4539,76644,9.9,"Ocean","New Jersey",153,3,"Ocean County"
"1790","0500000US34031","Passaic County, New Jersey",85,0.4645,78386,14.8,"Passaic","New Jersey",540,2,"Passaic County"
"1791","0500000US34033","Salem County, New Jersey",90.5,0.4414,67898,13.8,"Salem","New Jersey",281,1,"Salem County"
"1792","0500000US34035","Somerset County, New Jersey",94.3,0.4644,121695,5.1,"Somerset","New Jersey",214,3,"Somerset County"
"1793","0500000US34037","Sussex County, New Jersey",95.4,0.4092,101645,5.2,"Sussex","New Jersey",151,3,"Sussex County"
"1794","0500000US34039","Union County, New Jersey",87.3,0.4839,87369,8.8,"Union","New Jersey",585,3,"Union County"
"1795","0500000US34041","Warren County, New Jersey",93.2,0.418,85163,7.4,"Warren","New Jersey",163,3,"Warren County"
"1796","0500000US35001","Bernalillo County, New Mexico",90.3,0.4754,56920,15.9,"Bernalillo","New Mexico",292,2,"Bernalillo County"
"1797","0500000US35003","Catron County, New Mexico",94.8,0.399,37623,24.7,"Catron","New Mexico",5,1,"Catron County"
"1798","0500000US35005","Chaves County, New Mexico",79.9,0.466,47620,19.4,"Chaves","New Mexico",135,4,"Chaves County"
"1799","0500000US35006","Cibola County, New Mexico",81.8,0.4778,47300,25.5,"Cibola","New Mexico",444,4,"Cibola County"
"1800","0500000US35007","Colfax County, New Mexico",89.6,0.4275,39483,21.5,"Colfax","New Mexico",129,4,"Colfax County"
"1801","0500000US35009","Curry County, New Mexico",80.7,0.4412,51199,18.9,"Curry","New Mexico",88,4,"Curry County"
"1802","0500000US35011","De Baca County, New Mexico",80.9,0.4658,32750,13.9,"De Baca","New Mexico",0,4,"De Baca County"
"1803","0500000US35015","Eddy County, New Mexico",83,0.4448,67759,16,"Eddy","New Mexico",77,2,"Eddy County"
"1804","0500000US35017","Grant County, New Mexico",87.2,0.4977,39429,25.4,"Grant","New Mexico",132,4,"Grant County"
"1805","0500000US35019","Guadalupe County, New Mexico",83.7,0.5978,35409,15.5,"Guadalupe","New Mexico",2,2,"Guadalupe County"
"1806","0500000US35021","Harding County, New Mexico",86.6,0.7279,35900,12,"Harding","New Mexico",0,2,"Harding County"
"1807","0500000US35023","Hidalgo County, New Mexico",83.2,0.4434,46097,22,"Hidalgo","New Mexico",1,4,"Hidalgo County"
"1808","0500000US35025","Lea County, New Mexico",76.2,0.472,62319,16.2,"Lea","New Mexico",87,4,"Lea County"
"1809","0500000US35027","Lincoln County, New Mexico",90.1,0.4743,47247,12.6,"Lincoln","New Mexico",185,2,"Lincoln County"
"1810","0500000US35028","Los Alamos County, New Mexico",98.2,0.3931,123677,4,"Los Alamos","New Mexico",30,3,"Los Alamos County"
"1811","0500000US35029","Luna County, New Mexico",70.8,0.4513,33914,24.1,"Luna","New Mexico",136,4,"Luna County"
"1812","0500000US35031","McKinley County, New Mexico",79.1,0.5079,40262,35.2,"McKinley","New Mexico",252,5,"McKinley County"
"1813","0500000US35033","Mora County, New Mexico",91.9,0.4859,37549,20.9,"Mora","New Mexico",136,2,"Mora County"
"1814","0500000US35035","Otero County, New Mexico",86.3,0.4391,46949,19.1,"Otero","New Mexico",122,4,"Otero County"
"1815","0500000US35037","Quay County, New Mexico",84.2,0.4522,33067,21.9,"Quay","New Mexico",109,4,"Quay County"
"1816","0500000US35039","Rio Arriba County, New Mexico",86.3,0.4716,46994,22.8,"Rio Arriba","New Mexico",160,4,"Rio Arriba County"
"1817","0500000US35041","Roosevelt County, New Mexico",83.1,0.4323,47897,24.1,"Roosevelt","New Mexico",114,4,"Roosevelt County"
"1818","0500000US35043","Sandoval County, New Mexico",91.4,0.4134,68947,12.1,"Sandoval","New Mexico",161,1,"Sandoval County"
"1819","0500000US35045","San Juan County, New Mexico",85.9,0.4603,47485,21.7,"San Juan","New Mexico",146,4,"San Juan County"
"1820","0500000US35047","San Miguel County, New Mexico",84.7,0.4848,36492,25.7,"San Miguel","New Mexico",163,4,"San Miguel County"
"1821","0500000US35049","Santa Fe County, New Mexico",90.1,0.4857,64423,13,"Santa Fe","New Mexico",339,2,"Santa Fe County"
"1822","0500000US35051","Sierra County, New Mexico",89.5,0.5004,35939,23.9,"Sierra","New Mexico",147,2,"Sierra County"
"1823","0500000US35053","Socorro County, New Mexico",83.9,0.4734,38242,31.1,"Socorro","New Mexico",153,4,"Socorro County"
"1824","0500000US35055","Taos County, New Mexico",92.1,0.512,49481,17.4,"Taos","New Mexico",176,2,"Taos County"
"1825","0500000US35057","Torrance County, New Mexico",87.4,0.4176,44819,24.1,"Torrance","New Mexico",373,4,"Torrance County"
"1826","0500000US35059","Union County, New Mexico",84.3,0.5036,37443,21.2,"Union","New Mexico",9,4,"Union County"
"1827","0500000US35061","Valencia County, New Mexico",84.8,0.4312,53752,16.6,"Valencia","New Mexico",174,4,"Valencia County"
"1828","0500000US36001","Albany County, New York",92.8,0.4498,73810,12.1,"Albany","New York",415,1,"Albany County"
"1829","0500000US36003","Allegany County, New York",91,0.4375,54375,16.7,"Allegany","New York",78,2,"Allegany County"
"1830","0500000US36005","Bronx County, New York",74.1,0.5117,43726,27,"Bronx","New York",2329,4,"Bronx County"
"1831","0500000US36007","Broome County, New York",90.6,0.4817,53982,18.5,"Broome","New York",246,2,"Broome County"
"1832","0500000US36009","Cattaraugus County, New York",89.6,0.4354,53537,16.9,"Cattaraugus","New York",122,1,"Cattaraugus County"
"1833","0500000US36011","Cayuga County, New York",88.1,0.4582,59602,12.3,"Cayuga","New York",218,2,"Cayuga County"
"1834","0500000US36013","Chautauqua County, New York",89.3,0.4504,50408,17.8,"Chautauqua","New York",228,2,"Chautauqua County"
"1835","0500000US36015","Chemung County, New York",89.5,0.4553,58175,14.7,"Chemung","New York",254,2,"Chemung County"
"1836","0500000US36017","Chenango County, New York",88.8,0.4248,55690,12.9,"Chenango","New York",146,1,"Chenango County"
"1837","0500000US36019","Clinton County, New York",87.5,0.4324,62470,12.3,"Clinton","New York",252,1,"Clinton County"
"1838","0500000US36021","Columbia County, New York",91.2,0.4717,73065,10.2,"Columbia","New York",406,2,"Columbia County"
"1839","0500000US36023","Cortland County, New York",90.1,0.4204,62163,14.4,"Cortland","New York",114,1,"Cortland County"
"1840","0500000US36025","Delaware County, New York",90.1,0.4478,52757,16.2,"Delaware","New York",121,2,"Delaware County"
"1841","0500000US36027","Dutchess County, New York",91.5,0.4612,87112,8.8,"Dutchess","New York",336,3,"Dutchess County"
"1842","0500000US36029","Erie County, New York",92.1,0.4649,62578,13.7,"Erie","New York",290,2,"Erie County"
"1843","0500000US36031","Essex County, New York",91.1,0.4342,61563,10.1,"Essex","New York",168,1,"Essex County"
"1844","0500000US36033","Franklin County, New York",88.1,0.4502,55279,17.8,"Franklin","New York",367,2,"Franklin County"
"1845","0500000US36035","Fulton County, New York",87.3,0.4404,55240,14.8,"Fulton","New York",142,2,"Fulton County"
"1846","0500000US36037","Genesee County, New York",92.6,0.4103,63734,10.8,"Genesee","New York",187,1,"Genesee County"
"1847","0500000US36039","Greene County, New York",87.9,0.4591,62810,11.5,"Greene","New York",399,2,"Greene County"
"1848","0500000US36041","Hamilton County, New York",79.7,0.3939,62841,8.6,"Hamilton","New York",11,1,"Hamilton County"
"1849","0500000US36043","Herkimer County, New York",90.9,0.4206,60561,13.6,"Herkimer","New York",95,1,"Herkimer County"
"1850","0500000US36045","Jefferson County, New York",91.2,0.4278,58271,14.4,"Jefferson","New York",170,1,"Jefferson County"
"1851","0500000US36047","Kings County, New York",83.7,0.5286,67753,19.2,"Kings","New York",1187,2,"Kings County"
"1852","0500000US36049","Lewis County, New York",91.1,0.3973,60049,13.3,"Lewis","New York",67,1,"Lewis County"
"1853","0500000US36051","Livingston County, New York",91.9,0.4292,64467,12.6,"Livingston","New York",201,1,"Livingston County"
"1854","0500000US36053","Madison County, New York",92.8,0.447,63312,8.5,"Madison","New York",80,1,"Madison County"
"1855","0500000US36055","Monroe County, New York",91.1,0.4653,66317,14.1,"Monroe","New York",361,2,"Monroe County"
"1856","0500000US36057","Montgomery County, New York",88.7,0.4423,53533,17.8,"Montgomery","New York",205,2,"Montgomery County"
"1857","0500000US36059","Nassau County, New York",91.7,0.4552,126576,5.4,"Nassau","New York",239,3,"Nassau County"
"1858","0500000US36061","New York County, New York",88.4,0.5968,93956,15.6,"New York","New York",1859,2,"New York County"
"1859","0500000US36063","Niagara County, New York",91.6,0.4391,60834,12.4,"Niagara","New York",148,1,"Niagara County"
"1860","0500000US36065","Oneida County, New York",88.8,0.4481,61733,14.2,"Oneida","New York",274,2,"Oneida County"
"1861","0500000US36067","Onondaga County, New York",91.3,0.4636,66012,13.9,"Onondaga","New York",282,2,"Onondaga County"
"1862","0500000US36069","Ontario County, New York",93.3,0.4433,70694,9,"Ontario","New York",113,1,"Ontario County"
"1863","0500000US36071","Orange County, New York",89.9,0.4463,85640,11.4,"Orange","New York",303,3,"Orange County"
"1864","0500000US36073","Orleans County, New York",87,0.4437,54882,13.8,"Orleans","New York",447,2,"Orleans County"
"1865","0500000US36075","Oswego County, New York",89.7,0.4402,61983,16.8,"Oswego","New York",83,1,"Oswego County"
"1866","0500000US36077","Otsego County, New York",92.8,0.4462,60523,13.4,"Otsego","New York",132,1,"Otsego County"
"1867","0500000US36079","Putnam County, New York",93.3,0.4222,111617,5.6,"Putnam","New York",175,3,"Putnam County"
"1868","0500000US36081","Queens County, New York",82.7,0.4546,75886,11.6,"Queens","New York",812,2,"Queens County"
"1869","0500000US36083","Rensselaer County, New York",92.3,0.4203,76731,10.8,"Rensselaer","New York",241,1,"Rensselaer County"
"1870","0500000US36085","Richmond County, New York",88.6,0.4475,89427,10.8,"Richmond","New York",511,3,"Richmond County"
"1871","0500000US36087","Rockland County, New York",88.9,0.4635,99707,14.5,"Rockland","New York",253,3,"Rockland County"
"1872","0500000US36089","St. Lawrence County, New York",88.6,0.4436,54351,17.6,"St. Lawrence","New York",191,2,"St. Lawrence County"
"1873","0500000US36091","Saratoga County, New York",93.7,0.4268,90800,5.9,"Saratoga","New York",118,3,"Saratoga County"
"1874","0500000US36093","Schenectady County, New York",91.3,0.4288,69891,11.4,"Schenectady","New York",330,1,"Schenectady County"
"1875","0500000US36095","Schoharie County, New York",90.6,0.438,64220,11.6,"Schoharie","New York",114,1,"Schoharie County"
"1876","0500000US36097","Schuyler County, New York",90.8,0.4227,56437,14.7,"Schuyler","New York",9,1,"Schuyler County"
"1877","0500000US36099","Seneca County, New York",84.7,0.4503,59086,12,"Seneca","New York",245,2,"Seneca County"
"1878","0500000US36101","Steuben County, New York",91.5,0.4452,58652,12.7,"Steuben","New York",108,1,"Steuben County"
"1879","0500000US36103","Suffolk County, New York",90.4,0.4438,111660,6.5,"Suffolk","New York",237,3,"Suffolk County"
"1880","0500000US36105","Sullivan County, New York",86.6,0.4673,63393,13.3,"Sullivan","New York",457,2,"Sullivan County"
"1881","0500000US36107","Tioga County, New York",92.7,0.4245,64987,9.9,"Tioga","New York",114,1,"Tioga County"
"1882","0500000US36109","Tompkins County, New York",95,0.4967,64260,17.5,"Tompkins","New York",168,2,"Tompkins County"
"1883","0500000US36111","Ulster County, New York",91.4,0.4665,71040,13.7,"Ulster","New York",350,2,"Ulster County"
"1884","0500000US36113","Warren County, New York",91.5,0.446,68765,8.5,"Warren","New York",137,1,"Warren County"
"1885","0500000US36115","Washington County, New York",88.7,0.4007,63869,10.9,"Washington","New York",195,1,"Washington County"
"1886","0500000US36117","Wayne County, New York",90.3,0.4265,64152,11.2,"Wayne","New York",141,1,"Wayne County"
"1887","0500000US36119","Westchester County, New York",88.9,0.5318,105387,8.4,"Westchester","New York",404,3,"Westchester County"
"1888","0500000US36121","Wyoming County, New York",88.4,0.4068,60013,8.7,"Wyoming","New York",252,1,"Wyoming County"
"1889","0500000US36123","Yates County, New York",86.2,0.4469,57635,13.5,"Yates","New York",58,2,"Yates County"
"1890","0500000US37001","Alamance County, North Carolina",87.7,0.4497,55078,15.4,"Alamance","North Carolina",344,2,"Alamance County"
"1891","0500000US37003","Alexander County, North Carolina",85,0.4477,55041,12.3,"Alexander","North Carolina",139,2,"Alexander County"
"1892","0500000US37005","Alleghany County, North Carolina",79.5,0.4869,38930,22.6,"Alleghany","North Carolina",72,4,"Alleghany County"
"1893","0500000US37007","Anson County, North Carolina",82.5,0.4445,39862,18.8,"Anson","North Carolina",369,4,"Anson County"
"1894","0500000US37009","Ashe County, North Carolina",87,0.4373,43938,14.8,"Ashe","North Carolina",68,2,"Ashe County"
"1895","0500000US37011","Avery County, North Carolina",86.1,0.4931,46383,13.1,"Avery","North Carolina",224,2,"Avery County"
"1896","0500000US37013","Beaufort County, North Carolina",87.7,0.4735,51894,17.8,"Beaufort","North Carolina",299,2,"Beaufort County"
"1897","0500000US37015","Bertie County, North Carolina",80.2,0.5517,37571,25,"Bertie","North Carolina",478,4,"Bertie County"
"1898","0500000US37017","Bladen County, North Carolina",85,0.5356,39259,24.3,"Bladen","North Carolina",327,4,"Bladen County"
"1899","0500000US37019","Brunswick County, North Carolina",92.8,0.4461,64400,11.1,"Brunswick","North Carolina",146,1,"Brunswick County"
"1900","0500000US37021","Buncombe County, North Carolina",91.9,0.4801,59699,11.5,"Buncombe","North Carolina",301,2,"Buncombe County"
"1901","0500000US37023","Burke County, North Carolina",83.3,0.4608,48142,18.5,"Burke","North Carolina",138,4,"Burke County"
"1902","0500000US37025","Cabarrus County, North Carolina",90.7,0.4352,75765,9.6,"Cabarrus","North Carolina",227,1,"Cabarrus County"
"1903","0500000US37027","Caldwell County, North Carolina",81.5,0.4361,48549,14,"Caldwell","North Carolina",137,4,"Caldwell County"
"1904","0500000US37029","Camden County, North Carolina",89.9,0.3609,68560,6.4,"Camden","North Carolina",99,1,"Camden County"
"1905","0500000US37031","Carteret County, North Carolina",92.1,0.4494,61805,9.2,"Carteret","North Carolina",132,1,"Carteret County"
"1906","0500000US37033","Caswell County, North Carolina",82.5,0.4361,53279,16.2,"Caswell","North Carolina",318,4,"Caswell County"
"1907","0500000US37035","Catawba County, North Carolina",86.5,0.4571,57840,12.4,"Catawba","North Carolina",198,2,"Catawba County"
"1908","0500000US37037","Chatham County, North Carolina",89.5,0.4938,76791,10.7,"Chatham","North Carolina",193,2,"Chatham County"
"1909","0500000US37039","Cherokee County, North Carolina",89.8,0.4155,43319,17.8,"Cherokee","North Carolina",131,1,"Cherokee County"
"1910","0500000US37041","Chowan County, North Carolina",84.5,0.4443,46288,19.6,"Chowan","North Carolina",101,4,"Chowan County"
"1911","0500000US37043","Clay County, North Carolina",88.8,0.4947,47155,13.5,"Clay","North Carolina",119,2,"Clay County"
"1912","0500000US37045","Cleveland County, North Carolina",86.3,0.4598,45646,19.1,"Cleveland","North Carolina",253,4,"Cleveland County"
"1913","0500000US37047","Columbus County, North Carolina",84,0.473,40562,22.1,"Columbus","North Carolina",408,4,"Columbus County"
"1914","0500000US37049","Craven County, North Carolina",89.7,0.4517,56325,14.3,"Craven","North Carolina",289,2,"Craven County"
"1915","0500000US37051","Cumberland County, North Carolina",92,0.4474,50746,18.7,"Cumberland","North Carolina",556,2,"Cumberland County"
"1916","0500000US37053","Currituck County, North Carolina",92.3,0.3924,79416,8.2,"Currituck","North Carolina",104,3,"Currituck County"
"1917","0500000US37055","Dare County, North Carolina",95.3,0.4315,69500,8.2,"Dare","North Carolina",88,1,"Dare County"
"1918","0500000US37057","Davidson County, North Carolina",85.8,0.4377,53083,15.2,"Davidson","North Carolina",232,2,"Davidson County"
"1919","0500000US37059","Davie County, North Carolina",90.2,0.4217,64657,13.7,"Davie","North Carolina",110,1,"Davie County"
"1920","0500000US37061","Duplin County, North Carolina",79.7,0.4198,45744,18.2,"Duplin","North Carolina",342,4,"Duplin County"
"1921","0500000US37063","Durham County, North Carolina",89.9,0.4681,67000,13.5,"Durham","North Carolina",650,2,"Durham County"
"1922","0500000US37065","Edgecombe County, North Carolina",84.6,0.465,41974,22.3,"Edgecombe","North Carolina",684,4,"Edgecombe County"
"1923","0500000US37067","Forsyth County, North Carolina",89.3,0.4864,56830,15.8,"Forsyth","North Carolina",519,2,"Forsyth County"
"1924","0500000US37069","Franklin County, North Carolina",86.5,0.4097,62332,11.4,"Franklin","North Carolina",230,1,"Franklin County"
"1925","0500000US37071","Gaston County, North Carolina",86.7,0.4582,56819,13.6,"Gaston","North Carolina",380,2,"Gaston County"
"1926","0500000US37073","Gates County, North Carolina",89.4,0.4146,51599,13,"Gates","North Carolina",156,1,"Gates County"
"1927","0500000US37075","Graham County, North Carolina",82.5,0.4294,41977,14,"Graham","North Carolina",3,4,"Graham County"
"1928","0500000US37077","Granville County, North Carolina",86.1,0.4372,60606,14.2,"Granville","North Carolina",497,1,"Granville County"
"1929","0500000US37079","Greene County, North Carolina",77.6,0.4113,45766,21.2,"Greene","North Carolina",426,4,"Greene County"
"1930","0500000US37081","Guilford County, North Carolina",90.2,0.481,58646,15.3,"Guilford","North Carolina",551,2,"Guilford County"
"1931","0500000US37083","Halifax County, North Carolina",79.9,0.493,37832,25.6,"Halifax","North Carolina",397,4,"Halifax County"
"1932","0500000US37085","Harnett County, North Carolina",88.4,0.4225,59676,15.8,"Harnett","North Carolina",294,1,"Harnett County"
"1933","0500000US37087","Haywood County, North Carolina",89.7,0.4513,52063,12.2,"Haywood","North Carolina",134,2,"Haywood County"
"1934","0500000US37089","Henderson County, North Carolina",91.6,0.4389,59928,10.5,"Henderson","North Carolina",188,1,"Henderson County"
"1935","0500000US37091","Hertford County, North Carolina",83.8,0.4574,43523,20.5,"Hertford","North Carolina",494,4,"Hertford County"
"1936","0500000US37093","Hoke County, North Carolina",87.7,0.4602,53456,18.6,"Hoke","North Carolina",398,2,"Hoke County"
"1937","0500000US37095","Hyde County, North Carolina",78.7,0.3357,48577,21.6,"Hyde","North Carolina",249,1,"Hyde County"
"1938","0500000US37097","Iredell County, North Carolina",91.1,0.4688,66824,9.8,"Iredell","North Carolina",133,2,"Iredell County"
"1939","0500000US37099","Jackson County, North Carolina",89.2,0.4844,47989,18,"Jackson","North Carolina",104,2,"Jackson County"
"1940","0500000US37101","Johnston County, North Carolina",88.7,0.4298,66026,12.2,"Johnston","North Carolina",236,1,"Johnston County"
"1941","0500000US37103","Jones County, North Carolina",83.4,0.4509,42401,23.5,"Jones","North Carolina",260,4,"Jones County"
"1942","0500000US37105","Lee County, North Carolina",85.6,0.4199,57674,16.3,"Lee","North Carolina",327,1,"Lee County"
"1943","0500000US37107","Lenoir County, North Carolina",81,0.4697,41092,22,"Lenoir","North Carolina",510,4,"Lenoir County"
"1944","0500000US37109","Lincoln County, North Carolina",88.9,0.4626,65399,12.2,"Lincoln","North Carolina",113,2,"Lincoln County"
"1945","0500000US37111","McDowell County, North Carolina",85.4,0.4343,50615,15.6,"McDowell","North Carolina",78,4,"McDowell County"
"1946","0500000US37113","Macon County, North Carolina",88.8,0.4764,48169,16,"Macon","North Carolina",186,2,"Macon County"
"1947","0500000US37115","Madison County, North Carolina",89.6,0.4669,51396,14.3,"Madison","North Carolina",116,2,"Madison County"
"1948","0500000US37117","Martin County, North Carolina",82.5,0.4628,41798,20.4,"Martin","North Carolina",344,4,"Martin County"
"1949","0500000US37119","Mecklenburg County, North Carolina",90.8,0.4901,73124,10.9,"Mecklenburg","North Carolina",668,2,"Mecklenburg County"
"1950","0500000US37121","Mitchell County, North Carolina",88.3,0.4585,48320,12.4,"Mitchell","North Carolina",100,2,"Mitchell County"
"1951","0500000US37123","Montgomery County, North Carolina",82.3,0.4641,50618,16.9,"Montgomery","North Carolina",222,4,"Montgomery County"
"1952","0500000US37125","Moore County, North Carolina",92.3,0.4687,67440,10.5,"Moore","North Carolina",159,2,"Moore County"
"1953","0500000US37127","Nash County, North Carolina",87.4,0.4533,52837,15.8,"Nash","North Carolina",411,2,"Nash County"
"1954","0500000US37129","New Hanover County, North Carolina",93.8,0.4942,62362,14.6,"New Hanover","North Carolina",308,2,"New Hanover County"
"1955","0500000US37131","Northampton County, North Carolina",80.9,0.497,39764,20.1,"Northampton","North Carolina",319,4,"Northampton County"
"1956","0500000US37133","Onslow County, North Carolina",91.8,0.417,54732,12.4,"Onslow","North Carolina",184,1,"Onslow County"
"1957","0500000US37135","Orange County, North Carolina",93.7,0.5132,79205,12.4,"Orange","North Carolina",242,2,"Orange County"
"1958","0500000US37137","Pamlico County, North Carolina",89.6,0.4834,52124,15.5,"Pamlico","North Carolina",206,2,"Pamlico County"
"1959","0500000US37139","Pasquotank County, North Carolina",89.2,0.4315,56510,12.3,"Pasquotank","North Carolina",309,1,"Pasquotank County"
"1960","0500000US37141","Pender County, North Carolina",89.4,0.4528,65681,14,"Pender","North Carolina",196,2,"Pender County"
"1961","0500000US37143","Perquimans County, North Carolina",86.3,0.4114,53138,12.1,"Perquimans","North Carolina",166,1,"Perquimans County"
"1962","0500000US37145","Person County, North Carolina",87.8,0.4493,55759,16.3,"Person","North Carolina",298,2,"Person County"
"1963","0500000US37147","Pitt County, North Carolina",89.9,0.4862,50422,20.8,"Pitt","North Carolina",464,2,"Pitt County"
"1964","0500000US37149","Polk County, North Carolina",92.7,0.4454,55058,10,"Polk","North Carolina",148,1,"Polk County"
"1965","0500000US37151","Randolph County, North Carolina",83.9,0.4323,51598,14.6,"Randolph","North Carolina",192,4,"Randolph County"
"1966","0500000US37153","Richmond County, North Carolina",82.7,0.4727,38926,22.4,"Richmond","North Carolina",412,4,"Richmond County"
"1967","0500000US37155","Robeson County, North Carolina",77.9,0.4975,36736,27.1,"Robeson","North Carolina",480,4,"Robeson County"
"1968","0500000US37157","Rockingham County, North Carolina",83.8,0.4589,46993,17.9,"Rockingham","North Carolina",208,4,"Rockingham County"
"1969","0500000US37159","Rowan County, North Carolina",86.9,0.4537,53600,16.2,"Rowan","North Carolina",293,2,"Rowan County"
"1970","0500000US37161","Rutherford County, North Carolina",85.5,0.471,45500,17.8,"Rutherford","North Carolina",115,4,"Rutherford County"
"1971","0500000US37163","Sampson County, North Carolina",81.8,0.4689,45127,21.7,"Sampson","North Carolina",334,4,"Sampson County"
"1972","0500000US37165","Scotland County, North Carolina",81.3,0.5009,39866,27.3,"Scotland","North Carolina",471,4,"Scotland County"
"1973","0500000US37167","Stanly County, North Carolina",86.1,0.4491,56462,12.2,"Stanly","North Carolina",203,2,"Stanly County"
"1974","0500000US37169","Stokes County, North Carolina",86.3,0.4365,52637,13.6,"Stokes","North Carolina",116,1,"Stokes County"
"1975","0500000US37171","Surry County, North Carolina",81,0.4736,50881,16.4,"Surry","North Carolina",148,4,"Surry County"
"1976","0500000US37173","Swain County, North Carolina",85.1,0.4484,48608,17,"Swain","North Carolina",93,4,"Swain County"
"1977","0500000US37175","Transylvania County, North Carolina",92,0.4323,57830,14.4,"Transylvania","North Carolina",135,1,"Transylvania County"
